player_api_id,overall_rating,potential,finishing,dribbling,short_passing,shot_power,sprint_speed,stamina,strength,vision,player_name
97658,63.0,66.5,63.0,58.0,52.0,68.0,71.5,64.0,66.0,63.0,Ytalo
97699,67.2,76.55,67.6,70.55,62.45,70.3,79.75,64.25,64.2,55.6,Lynel Kitambala
97727,65.23809523809524,67.71428571428571,18.952380952380953,32.04761904761905,50.57142857142857,32.04761904761905,56.80952380952381,55.904761904761905,82.52380952380952,43.04761904761905,Christian Strohdiek
97731,63.125,72.625,57.0,65.5,62.25,55.0,74.375,67.75,58.25,60.5,Tayfun Pektuerk
97732,62.63333333333333,66.26666666666667,37.7,49.1,60.266666666666666,59.166666666666664,69.96666666666667,69.1,61.833333333333336,44.4,Jan-Philipp Kalla
97734,72.5,77.72727272727273,32.68181818181818,63.09090909090909,72.0,51.0,74.36363636363636,70.18181818181819,67.9090909090909,62.27272727272727,Daniel Schwaab
97737,69.38461538461539,72.92307692307692,72.07692307692308,67.6923076923077,64.53846153846153,72.61538461538461,74.0,69.15384615384616,66.38461538461539,69.53846153846153,Srdjan Baljak
97746,63.625,72.25,22.083333333333332,22.083333333333332,20.125,21.708333333333332,49.0,45.666666666666664,71.54166666666667,30.041666666666668,Jens Grahl
97747,69.83870967741936,75.90322580645162,66.93548387096774,73.54838709677419,68.6774193548387,63.67741935483871,80.90322580645162,69.3225806451613,52.45161290322581,70.48387096774194,Nicolai Mueller
97752,71.79310344827586,77.17241379310344,61.3448275862069,76.62068965517241,73.20689655172414,71.65517241379311,71.06896551724138,62.275862068965516,71.10344827586206,70.75862068965517,Timo Gebhart
97762,72.78947368421052,76.84210526315789,64.6842105263158,79.21052631578948,73.57894736842105,59.73684210526316,76.10526315789474,71.84210526315789,31.0,73.21052631578948,Takashi Inui
97789,67.62068965517241,73.17241379310344,25.82758620689655,59.13793103448276,63.0,63.689655172413794,71.3103448275862,75.58620689655173,72.86206896551724,44.48275862068966,Eros Pisano
97810,65.52631578947368,67.52631578947368,23.94736842105263,38.0,46.578947368421055,33.0,53.1578947368421,58.1578947368421,81.26315789473684,41.8421052631579,Nikola Vujadinovic
97865,63.44444444444444,69.16666666666667,21.38888888888889,22.27777777777778,23.38888888888889,22.72222222222222,46.833333333333336,32.94444444444444,59.333333333333336,25.0,Mario Fernandez Cuesta
97932,66.85714285714286,71.57142857142857,60.42857142857143,64.0,71.14285714285714,52.142857142857146,62.142857142857146,83.14285714285714,66.14285714285714,62.0,Mohamed Shawky
97988,73.15,75.45,55.65,72.6,73.95,76.25,68.05,63.25,77.7,69.85,Wilson Palacios
97992,57.125,63.375,62.125,52.125,52.0,59.75,75.125,63.0,65.5,49.0,Eric Odhiambo
98027,63.333333333333336,66.58333333333333,33.916666666666664,48.166666666666664,60.25,45.083333333333336,66.0,72.66666666666667,68.0,37.416666666666664,Pavel Vidanov
98057,62.05263157894737,69.78947368421052,39.8421052631579,56.26315789473684,63.1578947368421,54.0,77.6842105263158,67.42105263157895,55.68421052631579,39.73684210526316,Shaleum Logan
98058,66.5,71.7,67.25,68.15,56.4,69.75,77.55,72.65,65.05,57.25,Jay Simpson
98209,62.43333333333333,71.23333333333333,53.266666666666666,64.76666666666667,60.0,72.13333333333334,81.1,60.0,47.266666666666666,55.4,Niklas Baerkroth
98220,75.79411764705883,76.55882352941177,79.23529411764706,75.41176470588235,69.47058823529412,74.47058823529412,73.17647058823529,67.11764705882354,76.41176470588235,71.52941176470588,Teofilo Gutierrez
98242,58.0,60.0,28.0,32.0,40.0,41.0,72.0,58.0,74.0,32.0,Boris Godal
98254,74.66666666666667,76.63888888888889,43.916666666666664,71.05555555555556,70.97222222222223,70.08333333333333,84.52777777777777,89.0,54.44444444444444,62.638888888888886,Yuto Nagatomo
98357,60.0,63.333333333333336,49.333333333333336,44.666666666666664,52.666666666666664,60.666666666666664,65.33333333333333,70.0,65.33333333333333,,Chico Silva
98361,64.0,67.125,45.0,63.0,64.625,73.0,67.5,72.0,67.0,58.0,Fabio Pacheco
98363,64.53333333333333,69.4,64.2,65.93333333333334,61.666666666666664,66.6,76.0,69.26666666666667,56.666666666666664,61.333333333333336,Jorginho Sousa
98368,68.05263157894737,69.21052631578948,39.8421052631579,49.26315789473684,60.0,59.0,51.89473684210526,64.57894736842105,78.63157894736842,54.21052631578947,Robson
98369,70.0,73.0,34.0,69.33333333333333,68.0,72.0,72.0,78.0,79.0,,Miguel Sandro
98374,65.0,71.42857142857143,60.57142857142857,68.64285714285714,68.57142857142857,71.64285714285714,62.0,52.0,69.57142857142857,66.0,Diogo Rosado
98375,68.46153846153847,75.6923076923077,60.38461538461539,72.0,61.76923076923077,72.07692307692308,79.07692307692308,73.38461538461539,48.69230769230769,65.76923076923077,Diogo Viana
98382,66.0952380952381,70.14285714285714,46.61904761904762,60.904761904761905,63.80952380952381,62.666666666666664,61.666666666666664,71.57142857142857,73.0,63.19047619047619,Andre Marques
98383,65.72222222222223,66.66666666666667,22.11111111111111,41.77777777777778,56.0,60.111111111111114,44.44444444444444,43.55555555555556,84.33333333333333,44.611111111111114,Bruno Miguel
98385,61.875,68.0,52.5,60.5,64.5,63.0,70.0,63.25,64.125,64.25,Marco Soares
98401,62.857142857142854,65.42857142857143,34.0,54.142857142857146,58.714285714285715,62.0,63.42857142857143,66.85714285714286,79.42857142857143,46.285714285714285,Chiro N'Toko
98407,69.33333333333333,70.11111111111111,73.88888888888889,61.0,63.0,68.0,76.0,66.0,78.0,59.0,Jeremy Bokila
98959,58.111111111111114,61.333333333333336,34.44444444444444,56.111111111111114,57.44444444444444,52.44444444444444,66.11111111111111,67.33333333333333,40.0,54.44444444444444,Josh Law
98997,67.22222222222223,77.38888888888889,55.666666666666664,72.11111111111111,72.27777777777777,56.111111111111114,67.77777777777777,60.888888888888886,52.5,70.5,Levan Kenia
99031,77.04347826086956,80.69565217391305,75.08695652173913,83.3913043478261,76.34782608695652,76.17391304347827,85.04347826086956,73.52173913043478,48.78260869565217,74.65217391304348,Zoran Tosic
99047,70.875,74.625,59.083333333333336,73.125,79.125,61.0,66.04166666666667,64.75,61.541666666666664,79.625,David Zurutuza
99054,70.88888888888889,76.5,73.27777777777777,75.38888888888889,58.833333333333336,66.72222222222223,72.33333333333333,55.666666666666664,53.0,65.22222222222223,Diego Ifran
99306,66.42857142857143,68.71428571428571,68.5,65.5,62.0,73.42857142857143,65.14285714285714,72.14285714285714,68.28571428571429,60.285714285714285,Melvin Platje
99320,66.72727272727273,67.36363636363636,69.27272727272727,61.81818181818182,45.36363636363637,71.36363636363636,71.54545454545455,71.72727272727273,74.81818181818181,37.0,Toze Marreco
99323,66.9375,69.875,63.3125,63.5625,70.375,59.5625,73.1875,73.625,66.125,67.5625,Erik Bakker
99333,69.9,74.15,42.0,62.4,64.2,71.65,77.45,79.55,65.85,45.05,Jose Manuel Casado
100033,75.36666666666666,78.73333333333333,50.43333333333333,74.76666666666667,75.86666666666666,75.6,81.2,81.6,74.83333333333333,68.33333333333333,Alvaro Pereira
101041,63.61538461538461,67.0,67.15384615384616,62.23076923076923,58.23076923076923,67.23076923076923,57.0,50.53846153846154,64.0,52.30769230769231,Marcos
101042,67.05263157894737,69.42105263157895,46.05263157894737,69.73684210526316,68.94736842105263,65.73684210526316,74.94736842105263,76.57894736842105,65.78947368421052,64.78947368421052,Aaron Meijers
101070,70.0625,70.8125,36.8125,44.4375,54.25,33.8125,54.5,62.75,89.0625,49.0,Gregory Arnolin
101091,63.857142857142854,63.0,41.0,55.0,58.0,51.0,67.0,72.71428571428571,73.28571428571429,52.0,Nelson
101103,77.76666666666667,81.1,48.63333333333333,67.8,74.6,76.9,69.83333333333333,80.83333333333333,79.4,71.86666666666666,Fernando
101192,75.33333333333333,83.52380952380952,65.19047619047619,78.71428571428571,79.23809523809524,66.23809523809524,69.42857142857143,78.9047619047619,67.85714285714286,75.33333333333333,James McCarthy
101197,70.6923076923077,73.11538461538461,64.53846153846153,73.11538461538461,67.42307692307692,71.07692307692308,77.1923076923077,69.07692307692308,70.84615384615384,61.38461538461539,Djalma
101201,71.45,74.85,42.5,52.75,62.4,44.95,68.05,62.65,74.75,57.15,Felipe
101419,71.58823529411765,76.47058823529412,69.55882352941177,77.67647058823529,59.23529411764706,74.08823529411765,77.73529411764706,70.0,76.29411764705883,60.23529411764706,Odion Ighalo
101422,74.7741935483871,79.54838709677419,63.61290322580645,83.51612903225806,70.41935483870968,69.83870967741936,78.64516129032258,64.19354838709677,58.03225806451613,65.7741935483871,Diego Perotti
101426,64.6842105263158,67.94736842105263,64.42105263157895,64.21052631578948,56.94736842105263,64.42105263157895,69.3157894736842,71.05263157894737,72.57894736842105,55.421052631578945,Jefferson
101434,72.54545454545455,77.13636363636364,71.45454545454545,76.54545454545455,66.4090909090909,80.86363636363636,80.9090909090909,68.13636363636364,79.04545454545455,63.59090909090909,Felipe Pardo
101501,74.08333333333333,82.875,24.666666666666668,50.791666666666664,57.958333333333336,74.95833333333333,68.25,66.375,85.5,52.875,Kyriakos Papadopoulos
